"REF_DATE","GEO","DGUID","Population group","Age","Sex","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 40 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068304","1.2.4.3.2","40.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 40 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068305","1.2.4.3.3","40.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 45 years","Both sexes","Life expectancy","Years","308","units ","0","v54068306","1.2.5.1.1","33.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 45 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068307","1.2.5.1.2","32.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 45 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068308","1.2.5.1.3","33.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 45 years","Males","Life expectancy","Years","308","units ","0","v54068309","1.2.5.2.1","29.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 45 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068310","1.2.5.2.2","29.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 45 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068311","1.2.5.2.3","30.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 45 years","Females","Life expectancy","Years","308","units ","0","v54068312","1.2.5.3.1","36.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 45 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068313","1.2.5.3.2","35.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 45 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068314","1.2.5.3.3","36.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 50 years","Both sexes","Life expectancy","Years","308","units ","0","v54068315","1.2.6.1.1","28.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 50 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068316","1.2.6.1.2","28.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 50 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068317","1.2.6.1.3","28.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 50 years","Males","Life expectancy","Years","308","units ","0","v54068318","1.2.6.2.1","25.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 50 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068319","1.2.6.2.2","25.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 50 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068320","1.2.6.2.3","25.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 50 years","Females","Life expectancy","Years","308","units ","0","v54068321","1.2.6.3.1","31.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 50 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068322","1.2.6.3.2","31.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 50 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068323","1.2.6.3.3","31.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 55 years","Both sexes","Life expectancy","Years","308","units ","0","v54068324","1.2.7.1.1","24.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 55 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068325","1.2.7.1.2","24.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 55 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068326","1.2.7.1.3","24.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 55 years","Males","Life expectancy","Years","308","units ","0","v54068327","1.2.7.2.1","21.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 55 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068328","1.2.7.2.2","21.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 55 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068329","1.2.7.2.3","21.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 55 years","Females","Life expectancy","Years","308","units ","0","v54068330","1.2.7.3.1","27.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 55 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068331","1.2.7.3.2","27.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 55 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068332","1.2.7.3.3","27.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 60 years","Both sexes","Life expectancy","Years","308","units ","0","v54068333","1.2.8.1.1","20.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 60 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068334","1.2.8.1.2","20.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 60 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068335","1.2.8.1.3","20.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 60 years","Males","Life expectancy","Years","308","units ","0","v54068336","1.2.8.2.1","17.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 60 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068337","1.2.8.2.2","17.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 60 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068338","1.2.8.2.3","17.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 60 years","Females","Life expectancy","Years","308","units ","0","v54068339","1.2.8.3.1","23.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 60 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068340","1.2.8.3.2","23.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 60 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068341","1.2.8.3.3","23.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 65 years","Both sexes","Life expectancy","Years","308","units ","0","v54068342","1.2.9.1.1","17.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 65 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068343","1.2.9.1.2","17.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 65 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068344","1.2.9.1.3","17.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 65 years","Males","Life expectancy","Years","308","units ","0","v54068345","1.2.9.2.1","14.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 65 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068346","1.2.9.2.2","14.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 65 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068347","1.2.9.2.3","14.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 65 years","Females","Life expectancy","Years","308","units ","0","v54068348","1.2.9.3.1","19.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 65 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068349","1.2.9.3.2","19.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 65 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068350","1.2.9.3.3","19.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 70 years","Both sexes","Life expectancy","Years","308","units ","0","v54068351","1.2.10.1.1","14.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 70 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068352","1.2.10.1.2","14.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 70 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068353","1.2.10.1.3","14.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 70 years","Males","Life expectancy","Years","308","units ","0","v54068354","1.2.10.2.1","11.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 70 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068355","1.2.10.2.2","11.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 70 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068356","1.2.10.2.3","11.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 70 years","Females","Life expectancy","Years","308","units ","0","v54068357","1.2.10.3.1","15.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 70 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068358","1.2.10.3.2","15.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 70 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068359","1.2.10.3.3","15.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 75 years","Both sexes","Life expectancy","Years","308","units ","0","v54068360","1.2.11.1.1","11.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 75 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068361","1.2.11.1.2","11.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 75 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068362","1.2.11.1.3","11.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 75 years","Males","Life expectancy","Years","308","units ","0","v54068363","1.2.11.2.1","9.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 75 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068364","1.2.11.2.2","9.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 75 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068365","1.2.11.2.3","9.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 75 years","Females","Life expectancy","Years","308","units ","0","v54068366","1.2.11.3.1","12.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 75 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068367","1.2.11.3.2","12.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 75 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068368","1.2.11.3.3","12.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 80 years","Both sexes","Life expectancy","Years","308","units ","0","v54068369","1.2.12.1.1","8.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 80 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068370","1.2.12.1.2","8.6","","","","1"
