"REF_DATE","GEO","DGUID","Population group","Age","Sex","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 40 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071409","1.2.4.3.2","98.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 40 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072207","1.2.4.3.3","98.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 45 years","Both sexes","Probability of survival","Years","308","units ","0","v54070584","1.2.5.1.1","96.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 45 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071382","1.2.5.1.2","96.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 45 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072180","1.2.5.1.3","96.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 45 years","Males","Probability of survival","Years","308","units ","0","v54070598","1.2.5.2.1","95.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 45 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071396","1.2.5.2.2","95.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 45 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072194","1.2.5.2.3","95.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 45 years","Females","Probability of survival","Years","308","units ","0","v54070612","1.2.5.3.1","97.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 45 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071410","1.2.5.3.2","97.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 45 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072208","1.2.5.3.3","97.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 50 years","Both sexes","Probability of survival","Years","308","units ","0","v54070585","1.2.6.1.1","94.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 50 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071383","1.2.6.1.2","94.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 50 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072181","1.2.6.1.3","95.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 50 years","Males","Probability of survival","Years","308","units ","0","v54070599","1.2.6.2.1","93.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 50 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071397","1.2.6.2.2","93.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 50 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072195","1.2.6.2.3","93.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 50 years","Females","Probability of survival","Years","308","units ","0","v54070613","1.2.6.3.1","96.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 50 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071411","1.2.6.3.2","96.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 50 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072209","1.2.6.3.3","96.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 55 years","Both sexes","Probability of survival","Years","308","units ","0","v54070586","1.2.7.1.1","91.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 55 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071384","1.2.7.1.2","91.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 55 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072182","1.2.7.1.3","92.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 55 years","Males","Probability of survival","Years","308","units ","0","v54070600","1.2.7.2.1","89.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 55 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071398","1.2.7.2.2","89.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 55 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072196","1.2.7.2.3","90.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 55 years","Females","Probability of survival","Years","308","units ","0","v54070614","1.2.7.3.1","94.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 55 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071412","1.2.7.3.2","93.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 55 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072210","1.2.7.3.3","94.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 60 years","Both sexes","Probability of survival","Years","308","units ","0","v54070587","1.2.8.1.1","87.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 60 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071385","1.2.8.1.2","87.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 60 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072183","1.2.8.1.3","87.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 60 years","Males","Probability of survival","Years","308","units ","0","v54070601","1.2.8.2.1","84.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 60 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071399","1.2.8.2.2","83.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 60 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072197","1.2.8.2.3","84.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 60 years","Females","Probability of survival","Years","308","units ","0","v54070615","1.2.8.3.1","90.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 60 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071413","1.2.8.3.2","90.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 60 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072211","1.2.8.3.3","90.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 65 years","Both sexes","Probability of survival","Years","308","units ","0","v54070588","1.2.9.1.1","80.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 65 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071386","1.2.9.1.2","80.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 65 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072184","1.2.9.1.3","80.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 65 years","Males","Probability of survival","Years","308","units ","0","v54070602","1.2.9.2.1","75.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 65 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071400","1.2.9.2.2","74.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 65 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072198","1.2.9.2.3","75.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 65 years","Females","Probability of survival","Years","308","units ","0","v54070616","1.2.9.3.1","85.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 65 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071414","1.2.9.3.2","85.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 65 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072212","1.2.9.3.3","85.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 70 years","Both sexes","Probability of survival","Years","308","units ","0","v54070589","1.2.10.1.1","71.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 70 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071387","1.2.10.1.2","70.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 70 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072185","1.2.10.1.3","71.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 70 years","Males","Probability of survival","Years","308","units ","0","v54070603","1.2.10.2.1","63.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 70 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071401","1.2.10.2.2","63.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 70 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072199","1.2.10.2.3","64.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 70 years","Females","Probability of survival","Years","308","units ","0","v54070617","1.2.10.3.1","78.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 70 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071415","1.2.10.3.2","78.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 70 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072213","1.2.10.3.3","79.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 75 years","Both sexes","Probability of survival","Years","308","units ","0","v54070590","1.2.11.1.1","59.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 75 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071388","1.2.11.1.2","59.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 75 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072186","1.2.11.1.3","60.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 75 years","Males","Probability of survival","Years","308","units ","0","v54070604","1.2.11.2.1","50.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 75 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071402","1.2.11.2.2","49.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 75 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072200","1.2.11.2.3","50.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 75 years","Females","Probability of survival","Years","308","units ","0","v54070618","1.2.11.3.1","69.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 1 (lowest)","At 75 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071416","1.2.11.3.2","69.1","","","","1"
